Matrix Boulevard,[['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1]]
Burlingame Club Road,[['service', -1]]
Glen Firth Drive,[['residential', -1]]
San Marcos Circle,[['residential', -1]]
Lockford Court,[['residential', -1]]
Innovation Way,[['unclassified', -1], ['unclassified', -1]]
Castle Street,[['service', -1], ['residential', -1]]
East Poplar Avenue,[['residential', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1]]
Prospect Row,[['residential', -1]]
East Ferndale Avenue,[['residential', -1], ['residential', -1]]
Sitka Terrace,[['residential', -1]]
Jackie Drive,[['residential', -1]]
Arriba Court,[['residential', -1]]
Fortuna Avenue,[['residential', -1]]
Corwin Street,[['residential', -1]]
Hyde Street Pier,[['footway', -1], ['footway', -1]]
Johnson Hollow,[['residential', -1]]
North Taaffe Street,[['residential', -1]]
Saint Ann Court,[['residential', -1]]
Arabelle Way,[['unclassified', -1]]
Amador Street,[['residential', -1], ['unclassified', -1]]
Wintergreen Drive,[['unclassified', -1]]
Mathew Street,[['unclassified', -1], ['residential', -1]]
Cypress Way,[['residential', -1], ['unclassified', -1], ['unclassified', -1]]
Margaret Court,[['residential', -1], ['residential', '25 mph']]
Palmer Street,[['residential', -1]]
Hastings Park Court,[['residential', -1]]
Hendrix Court,[['residential', -1]]
Sherman Road,[['residential', -1]]
Pennyroyal Terrace,[['service', -1]]
Bautista Place,[['residential', -1]]
Shoreline Court,[['residential', -1], ['residential', -1], ['residential', -1]]
Cedarville Lane,[['residential', -1]]
Cardiff Court,[['residential', -1]]
Village Court,[['residential', -1], ['residential', -1]]
Archshire Court,[['residential', -1]]
Treedust Street,[['residential', -1]]
Radio Avenue,[['residential', -1], ['residential', -1]]
Banff Drive,[['residential', -1]]
Condor Way,[['residential', -1]]
Ralston Ranch Road,[['residential', -1], ['residential', -1], ['residential', -1]]
North White Road,[['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1]]
Baines Street,[['residential', -1]]
Oak Lane,[['residential', -1], ['residential', -1], ['residential', -1], ['residential', -1], ['residential', -1]]
Roosevelt Drive,[['residential', -1]]
Dunnock Way,[['residential', '25 mph']]
Serrano Avenue,[['residential', -1]]
Norvella Street,[['residential', -1]]
Mosswood Road,[['residential', -1]]
John W. Christian Greenbelt,[['cycleway', -1]]
Lynde Avenue,[['residential', -1], ['residential', -1]]
Macadam Drive,[['service', -1]]
Springbrook Court,[['residential', -1]]
Buena Vista Drive,[['service', -1], ['service', -1], ['residential', -1]]
Dow Drive,[['residential', -1], ['residential', -1]]
Lower Lock Avenue,[['residential', -1], ['residential', -1]]
Leander Drive,[['residential', -1]]
El Moro Drive,[['residential', -1]]
De Anza Circle North,[['residential', -1]]
Bassett Street,[['tertiary', -1], ['residential', -1], ['tertiary', -1], ['residential', -1], ['residential', -1], ['unclassified', -1], ['residential', -1], ['tertiary', -1], ['tertiary', -1]]
Beach Park Blvd Pathway,[['footway', -1]]
Peartree Lane,[['residential', -1], ['residential', -1]]
Estelle Lane,[['residential', -1]]
Stevens Creek Boulevard,[['primary', '40 mph'], ['primary', '35 mph'], ['primary', -1], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', -1], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', -1], ['primary', -1], ['primary', -1], ['tertiary', '35 mph'], ['primary', '35 mph'], ['primary', -1], ['primary_link', -1], ['primary', '35 mph'], ['primary', '35 mph'], ['secondary', '35 mph'], ['secondary', '35 mph'], ['secondary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', -1], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', -1], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '40 mph'], ['primary', '35 mph'], ['secondary', '35 mph'], ['primary', '35 mph'], ['secondary', '35 mph'], ['secondary', '35 mph'], ['secondary', '35 mph'], ['secondary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['service', -1], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1], ['secondary', '35 mph'], ['primary', -1], ['primary', -1], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['secondary', '35 mph'], ['secondary', '35 mph'], ['primary', '35 mph'], ['secondary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['secondary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['secondary', '35 mph'], ['secondary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '40 mph'], ['primary', '40 mph'], ['secondary', '35 mph'], ['secondary', '35 mph'], ['primary', '35 mph'], ['secondary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '40 mph'], ['primary', '35 mph'], ['primary', '40 mph'], ['primary', '35 mph'], ['primary', '40 mph'], ['secondary', '35 mph'], ['secondary', '35 mph'], ['secondary', '35 mph'], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1], ['secondary', '35 mph'], ['secondary', '35 mph'], ['primary', '35 mph'], ['secondary', '35 mph'], ['primary', -1], ['primary', '35 mph'], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', '35 mph'], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1], ['secondary', '35 mph'], ['secondary', '35 mph'], ['tertiary', '35 mph'], ['secondary', '35 mph'], ['secondary', '35 mph'], ['tertiary', '35 mph'], ['secondary', '35 mph'], ['tertiary', '35 mph'], ['tertiary', '35 mph'], ['tertiary', '35 mph'], ['tertiary', '35 mph'], ['tertiary', '35 mph']]
Bonifacio Street,[['residential', -1]]
Patio Court,[['residential', -1]]
Pier 50,[['service', -1], ['service', -1], ['service', -1], ['service', -1]]
Mesquite Drive,[['residential', -1]]
Spring Valley Lane,[['residential', -1]]
Sweetbay Drive,[['residential', -1]]
Indiana Street,[['residential', -1], ['unclassified', -1], ['residential', -1], ['primary', -1], ['unclassified', -1], ['primary', -1]]
Fairview Lane,[['service', -1], ['service', -1]]
Crestlake Drive,[['residential', -1], ['residential', -1]]
Undajon Drive,[['residential', -1]]
Whitney Court,[['residential', -1], ['residential', -1]]
Paseo Lane,[['residential', -1], ['residential', -1]]
Lansdale Avenue,[['residential', -1], ['residential', -1], ['residential', -1]]
Midvale Lane,[['residential', -1]]
Talesfore Court,[['residential', -1]]
Jane Ann Way,[['residential', -1]]
Dorrance Court,[['residential', -1]]
Lohoma Court,[['residential', -1]]
Lee Avenue,[['residential', -1], ['residential', -1], ['residential', -1], ['residential', -1]]
Magellan Drive,[['residential', -1]]
Rigoletto Drive,[['tertiary', -1], ['tertiary', -1], ['tertiary', -1]]
Dakota Avenue,[['residential', -1]]
Clara Street,[['residential', -1], ['residential', -1]]
Candlestick Cove Way,[['unclassified', -1]]
Queens Avenue,[['residential', -1]]
Miramar Terrace,[['residential', -1], ['residential', -1]]
Coltwood Court,[['residential', -1]]
Cataldi Drive,[['tertiary', -1]]
Barbee Court,[['residential', -1]]
Oxford Way,[['residential', -1]]
Loraine Avenue,[['residential', -1]]
Belshaw Drive,[['residential', -1]]
Town Square Drive,[['residential', -1]]
Van Winkle Lane,[['residential', -1]]
Muench Court,[['service', -1]]
Leo Drive,[['residential', -1], ['residential', -1]]
Fuente Avenue,[['residential', -1]]
Muir Place Court,[['residential', -1]]
Trailside Way,[['residential', -1]]
Utica Court,[['residential', '25 mph']]
Homewood Avenue,[['residential', -1]]
Santa Clara Street,[['service', -1], ['residential', -1], ['unclassified', -1], ['secondary_link', -1], ['unclassified', -1]]
Paula Court,[['residential', -1], ['residential', -1]]
Chinaberry Court,[['service', -1]]
Westgrove Lane,[['residential', -1]]
Sunset Way,[['residential', -1], ['residential', -1]]
Trinity Drive,[['residential', -1], ['residential', -1], ['residential', -1], ['residential', '25 mph'], ['residential', '25 mph'], ['residential', -1]]
Stations Loop,[['footway', -1]]
Eugene Court,[['residential', '25 mph']]
Rettus Court,[['residential', -1]]
Flinthaven Drive,[['residential', -1]]
Danube Way,[['residential', -1]]
San Clemente Road,[['residential', -1], ['residential', -1]]
Fairview Plaza,[['service', -1], ['residential', -1], ['residential', -1]]
Downing Oak Court,[['residential', -1]]
Echo Avenue,[['residential', -1], ['residential', -1]]
James Court,[['residential', -1], ['residential', -1], ['residential', -1]]
Buckeye Drive,[['residential', -1], ['service', -1], ['service', -1], ['tertiary', -1]]
Capstan Court,[['residential', -1]]
Del Loma Drive,[['residential', -1]]
Stratford Place,[['residential', -1]]
Fisher Loop,[['residential', -1], ['residential', -1], ['residential', -1]]
Dehon Street,[['residential', -1]]
West Weddell Drive,[['tertiary', '35 mph']]
El Gato Lane,[['residential', -1]]
Wentworth Street,[['residential', -1]]
South Willard Avenue,[['residential', -1]]
Fernandez Street,[['residential', -1]]
Elan Village Lane,[['residential', -1], ['residential', '15 mph'], ['residential', -1], ['residential', '15 mph'], ['residential', -1]]
Echo Knolls Road,[['residential', -1]]
Smoke Tree Court,[['residential', -1]]
Mariposa Drive,[['residential', -1], ['residential', -1]]
Ravinia Way,[['residential', -1], ['unclassified', -1]]
Vista Avenue,[['residential', -1], ['residential', -1], ['residential', -1], ['residential', -1], ['unclassified', -1]]
Lilac Drive,[['residential', -1], ['residential', -1]]
Bobwhite Avenue,[['residential', '25 mph'], ['residential', '25 mph']]
Brooks Place,[['residential', -1]]
Central Place,[['residential', -1]]
Fazeli Court,[['service', -1], ['residential', -1]]
Lasuen Mall,[['footway', -1], ['pedestrian', -1], ['footway', -1], ['pedestrian', -1], ['pedestrian', -1], ['pedestrian', -1], ['pedestrian', -1]]
Sierra Linda,[['service', -1]]
Oakdell Drive,[['residential', -1], ['residential', -1]]
Sunnycrest Circle,[['residential', -1], ['residential', -1]]
Trail Lane,[['residential', -1]]
Carnelian Way,[['residential', -1], ['residential', -1]]
Stockton Avenue,[['tertiary', -1], ['residential', -1], ['tertiary', '30 mph'], ['secondary', -1], ['residential', -1], ['unclassified', -1], ['secondary', '30 mph'], ['secondary', '30 mph'], ['secondary', '30 mph'], ['secondary', '30 mph'], ['secondary', '30 mph'], ['secondary', '30 mph'], ['secondary', '30 mph'], ['secondary', '30 mph'], ['secondary', '30 mph'], ['secondary', '30 mph'], ['tertiary', '30 mph'], ['tertiary', '30 mph']]
Westmoreland Drive,[['residential', -1], ['residential', -1]]
Esquina Drive,[['residential', -1]]
Alberta Street,[['residential', -1]]
East Hills Drive,[['residential', -1], ['residential', -1], ['tertiary', -1], ['residential', -1]]
Madoc Way,[['residential', -1]]
Cedardale Dr; Norcross Drive,[['residential', -1]]
Wellfleet Way,[['residential', -1]]
Laneview Drive,[['residential', -1]]
Reinell Place,[['residential', -1]]
North 18th Street,[['tertiary', -1], ['tertiary', -1]]
Roycott Way,[['residential', -1]]
Wyoma Place,[['residential', -1]]
Dearborn Street,[['residential', -1]]
Coronet Boulevard,[['residential', -1], ['residential', -1]]
Kohner Court,[['residential', -1]]
Marina Way,[['residential', -1], ['residential', -1]]
Panama Mall,[['pedestrian', -1], ['cycleway', -1], ['service', -1]]
Radio Road,[['service', -1], ['residential', -1], ['residential', -1], ['residential', -1], ['service', -1]]
Appian Lane,[['residential', -1]]
Argus Court,[['residential', -1]]
Carmen Road,[['residential', -1], ['residential', -1]]
Pinecrest Drive,[['residential', -1], ['residential', -1]]
Farm Drive,[['residential', -1]]
Aster Road,[['residential', -1]]
Belhaven Court,[['residential', -1]]
Merced Court,[['residential', -1]]
Wenlock Drive,[['residential', -1]]
Waterlily Lane,[['residential', -1]]
Butcher Drive,[['residential', -1]]
Deer Hollow,[['service', -1]]
Gamel Way,[['residential', -1]]
Hickory Avenue,[['residential', -1]]
Whitehorn Way,[['unclassified', -1]]
Fox Hollow Road,[['residential', -1]]
AMD Place,[['service', -1], ['service', -1], ['service', -1], ['service', -1], ['service', -1], ['service', -1], ['service', -1], ['service', -1]]
Birmingham Drive,[['residential', -1], ['residential', -1]]
Rainbow Drive,[['residential', -1], ['residential', -1], ['residential', -1], ['living_street', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', '25 mph'], ['residential', '25 mph'], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1]]
Uvas Street,[['residential', -1]]
Goldenrod Court,[['residential', -1]]
Lower Silver Creek,[['footway', -1]]
Charmain Circle,[['residential', -1]]
Vista Montera Circle,[['residential', -1]]
Asheboro Court,[['residential', -1]]
Ingersol Drive,[['residential', -1]]
West Hill Court,[['residential', -1]]
Indigo Drive,[['residential', -1], ['residential', -1]]
Esperanza Court,[['residential', -1]]
Hays Street,[['residential', -1], ['residential', -1], ['service', -1], ['residential', -1]]
Clara Drive,[['residential', -1], ['residential', -1], ['residential', -1]]
